//以下内容为互联网收集，只为自用……

央视直播,#genre#
北京卫视,https://live.v1.mk/api/ghyx.php?id=BTV1HD_6000
广西卫视,https://live.v1.mk/api/ghyx.php?id=GuangXiHD_6000
辽宁卫视,https://live.v1.mk/api/ghyx.php?id=LiaoNingHD_6000
安徽卫视,https://live.v1.mk/api/ghyx.php?id=AnHuiHD_6000
江苏卫视,https://live.v1.mk/api/ghyx.php?id=JiangSuHD_6000
东方卫视,https://live.v1.mk/api/ghyx.php?id=DongFangHD_6000
东南卫视,https://live.v1.mk/api/ghyx.php?id=FuJianHD_6000
湖南卫视,https://live.v1.mk/api/ghyx.php?id=HuNanHD_6000
湖北卫视,https://live.v1.mk/api/ghyx.php?id=HuBeiHD_6000
广东卫视,https://live.v1.mk/api/ghyx.php?id=GuangDongHD_6000
深圳卫视,https://live.v1.mk/api/ghyx.php?id=ShenZhenHD_6000
四川卫视,https://live.v1.mk/api/ghyx.php?id=SiChuanHD_6000
山东卫视,https://live.v1.mk/api/ghyx.php?id=ShanDongHD_6000
河南卫视,https://live.v1.mk/api/ghyx.php?id=HeNanHD_6000
黑龙江卫视,http://wabc.ml/sxg.php?id=hljwsH265_4000
重庆卫视,http://wabc.ml/sxg.php?id=cqwsH265_4000
重庆卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225692/index.m3u8
重庆卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225692/index.m3u8
四川卫视,http://wabc.ml/sxg.php?id=scwsH265_4000
河南卫视,http://wabc.ml/sxg.php?id=hnws35_4000
东南卫视,http://wabc.ml/sxg.php?id=dnwsfjwsH265_4000
贵州卫视,http://wabc.ml/sxg.php?id=gzwsH265_4000
江西卫视,http://wabc.ml/sxg.php?id=jxwsH265_4000
辽宁卫视,http://115.149.139.141:10001/tsfile/live/1028_1.m3u8?blog.ntnas.top
辽宁卫视,http://115.149.139.141:10001/tsfile/live/1028_1.m3u8
吉林卫视,http://wabc.ml/sxg.php?id=jlwsH265_4000
吉林卫视,http://39.135.138.58:18890/PLTV/88888910/224/3221225680/index.m3u8
新疆卫视,http://livehyw5.chinamcache.com/hyw/zb01.m3u8?txSecret=58347f72aece2c25c685b8dc4da74652&txTime=95A66658
新疆卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225725/index.m3u8
甘肃卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225724/index.m3u8
甘肃卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225724/index.m3u8
河北卫视,http://115.149.139.141:10001/tsfile/live/1033_1.m3u8?blog.ntnas.top
河北卫视,http://115.149.139.141:10001/tsfile/live/1033_1.m3u8
山东卫视,http://wabc.ml/sxg.php?id=sdwsH265_4000
天津卫视,http://wabc.ml/sxg.php?id=tjwsH265_4000
天津卫视,http://115.149.139.141:10001/tsfile/live/1036_1.m3u8
天津卫视,http://115.149.139.141:10001/tsfile/live/1036_1.m3u8?blog.ntnas.top
陕西卫视,http://lu1.cc/c/tv/sjtv/sx/sxxl.php?id=sxws
广西卫视,http://39.134.115.163:8080/TVOD/88888910/224/3221225731/index.m3u8
广西卫视,http://115.149.139.141:10001/tsfile/live/1037_1.m3u8?blog.ntnas.top
江西卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225705/index.m3u8?icpid=88888888&from=30&hms_devid=1452
重庆卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225734/index.m3u8
江西卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225746/index.m3u8
四川卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225733/index.m3u8
山西卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225730/index.m3u8
青海卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225727/index.m3u8
宁夏卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225726/index.m3u8
新疆卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225725/index.m3u8
西藏卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225723/index.m3u8
海南卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225722/index.m3u8
江苏卫视,http://cfss.cc/ds/bst.php?id=Cf-20
广西卫视,http://cfss.cc/ds/bst.php?id=Cf-21
四川卫视,http://cfss.cc/ds/bst.php?id=Cf-22
上海卫视,http://cfss.cc/ds/bst.php?id=Cf-23
湖南卫视,http://cfss.cc/ds/bst.php?id=Cf-24
浙江卫视,http://cfss.cc/ds/bst.php?id=Cf-25
天津卫视,http://cfss.cc/ds/bst.php?id=Cf-27
辽宁卫视,http://cfss.cc/ds/bst.php?id=Cf-28
湖北卫视,http://cfss.cc/ds/bst.php?id=Cf-32
江西卫视,http://cfss.cc/ds/bst.php?id=Cf-35
河北卫视,http://cfss.cc/ds/bst.php?id=Cf-37
重庆卫视,http://cfss.cc/ds/bst.php?id=Cf-39
东南卫视,http://cfss.cc/ds/bst.php?id=Cf-40
云南卫视,http://cfss.cc/ds/bst.php?id=Cf-41
海南卫视,http://cfss.cc/ds/bst.php?id=Cf-43
黑龙江卫视,http://cfss.cc/ds/bst.php?id=Cf-44
深圳卫视,http://101.91.92.22/livehkkp.chinamcache.com/live/szwsH265_4000.m3u8
吉林卫视,http://119.84.152.84/liveplay-kk.rtxapp.com/live/program/live/jlwshd8m/8000000/mnf.m3u8
吉林卫视,http://113.207.84.197:8090/__cl/cg:live/__c/jilinHD/__op/default/__f/index.m3u8
吉林卫视,http://101.91.92.22/livehkkp.chinamcache.com/live/jlwsH265_4000.m3u8
山东卫视,http://119.84.152.84/liveplay-kk.rtxapp.com/live/program/live/sdws8m/8000000/mnf.m3u8
山东卫视,http://101.91.92.22/livehkkp.chinamcache.com/live/sdwsH265_4000.m3u8
江西卫视,http://119.84.152.84/liveplay-kk.rtxapp.com/live/program/live/jxws8m/8000000/mnf.m3u8
江西卫视,http://113.207.84.197:8090/__cl/cg:live/__c/jiangxiHD/__op/default/__f/index.m3u8
江西卫视,http://101.91.92.22/livehkkp.chinamcache.com/live/jxwsH265_4000.m3u8
东南卫视,http://119.84.152.84/liveplay-kk.rtxapp.com/live/program/live/dnwshd8m/8000000/mnf.m3u8
东南卫视,http://113.207.84.197:8090/__cl/cg:live/__c/dongnanHD/__op/default/__f/index.m3u8
东南卫视,http://101.91.92.22/livehkkp.chinamcache.com/live/dnwsfjwsH265_4000.m3u8
海南卫视,http://119.84.152.84/liveplay-kk.rtxapp.com/live/program/live/hainanwshd8m/8000000/mnf.m3u8
海南卫视,http://113.207.84.197:8090/__cl/cg:live/__c/hainanSD/__op/default/__f/index.m3u8
海南卫视,http://101.91.92.22/livehkkp.chinamcache.com/live/hnws_4000.m3u8
河南卫视,http://119.84.152.84/liveplay-kk.rtxapp.com/live/program/live/hnwshd8m/8000000/mnf.m3u8
河南卫视,http://113.207.84.197:8090/__cl/cg:live/__c/henanHD/__op/default/__f/index.m3u8
河南卫视,http://101.91.92.22/livehkkp.chinamcache.com/live/hnws35_4000.m3u8
河北卫视,http://119.84.152.84/liveplay-kk.rtxapp.com/live/program/live/hbwshd8m/8000000/mnf.m3u8
河北卫视,http://113.207.84.197:8090/__cl/cg:live/__c/hebeiSD/__op/default/__f/index.m3u8
云南卫视,http://119.84.152.84/liveplay-kk.rtxapp.com/live/program/live/ynwshd8m/8000000/mnf.m3u8
云南卫视,http://113.207.84.197:8090/__cl/cg:live/__c/yunnanSD/__op/default/__f/index.m3u8
云南卫视,http://101.91.92.22/livehkkp.chinamcache.com/live/ynws_4000.m3u8
贵州卫视,http://119.84.152.84/liveplay-kk.rtxapp.com/live/program/live/gzwshd8m/8000000/mnf.m3u8
贵州卫视,http://113.207.84.197:8090/__cl/cg:live/__c/guizhouHD/__op/default/__f/index.m3u8
贵州卫视,http://101.91.92.22/livehkkp.chinamcache.com/live/gzwsH265_4000.m3u8
甘肃卫视,http://119.84.152.84/liveplay-kk.rtxapp.com/live/program/live/gswshd8m/8000000/mnf.m3u8
甘肃卫视,http://101.91.92.22/livehkkp.chinamcache.com/live/gsws_4000.m3u8
宁夏卫视,http://113.207.84.197:8090/__cl/cg:live/__c/ningxia/__op/default/__f/index.m3u8
宁夏卫视,http://119.84.152.84/liveplay-kk.rtxapp.com/live/program/live/nxws/1300000/mnf.m3u8
青海卫视,http://113.207.84.197:8090/__cl/cg:live/__c/qinghaiSD/__op/default/__f/index.m3u8
青海卫视,http://119.84.152.84/liveplay-kk.rtxapp.com/live/program/live/qhws/1300000/mnf.m3u8
湖北卫视,http://119.84.152.84/liveplay-kk.rtxapp.com/live/program/live/hubeiws8m/8000000/mnf.m3u8
湖北卫视,http://113.207.84.197:8090/__cl/cg:live/__c/hubeiSD/__op/default/__f/index.m3u8
湖北卫视,http://101.91.92.22/livehkkp.chinamcache.com/live/hbwsH265_4000.m3u8
陕西卫视,http://101.91.92.22/livehkkp.chinamcache.com/live/sxws_4000.m3u8
陕西卫视,http://119.84.152.84/liveplay-kk.rtxapp.com/live/program/live/sxws/1300000/mnf.m3u8
山西卫视,http://119.84.152.84/liveplay-kk.rtxapp.com/live/program/live/shanxiws/1300000/mnf.m3u8
山西卫视,http://113.207.84.197:8090/__cl/cg:live/__c/shanxiSD/__op/default/__f/index.m3u8
山西卫视,http://101.91.92.22/livehkkp.chinamcache.com/live/sxws42_4000.m3u8
厦门卫视,http://119.84.152.84/liveplay-kk.rtxapp.com/live/program/live/xmws/1300000/mnf.m3u8
内蒙古卫视,http://119.84.152.84/liveplay-kk.rtxapp.com/live/program/live/nmgws/1300000/mnf.m3u8
内蒙古卫视,http://101.91.92.22/livehkkp.chinamcache.com/live/nmgws_4000.m3u8
西藏卫视,http://119.84.152.84/liveplay-kk.rtxapp.com/live/program/live/xzws/2500000/mnf.m3u8
西藏卫视,http://113.207.84.197:8090/__cl/cg:live/__c/xizangSD/__op/default/__f/index.m3u8
西藏卫视,http://101.91.92.22/livehkkp.chinamcache.com/live/xzwsH264_2000.m3u8
兵团卫视,http://119.84.152.84/liveplay-kk.rtxapp.com/live/program/live/btws/1300000/mnf.m3u8
兵团卫视,http://113.207.84.197:8090/__cl/cg:live/__c/bingtuanSD/__op/default/__f/index.m3u8
兵团卫视,http://101.91.92.22/livehkkp.chinamcache.com/live/btws_4000.m3u8
新疆卫视,http://119.84.152.84/liveplay-kk.rtxapp.com/live/program/live/xjws/1300000/mnf.m3u8
新疆卫视,http://113.207.84.197:8090/__cl/cg:live/__c/xinjiangSD/__op/default/__f/index.m3u8
三沙卫视,http://113.207.84.197:8090/__cl/cg:live/__c/sanshaSD/__op/default/__f/index.m3u8

台湾香港澳门,#genre#
翡翠台,http://2022.stream-link.org/playlist/tvb_jade
翡翠台,http://2023.stream-link.org/playlist/tvb_jade
翡翠台,http://r.jdshipin.com/62WM7
华丽台,http://23.237.10.66:16410
华丽台,http://2022.stream-link.org/playlist/astro_jade
TV8,http://2022.stream-link.org/playlist/8tv
台视,http://2023.stream-link.org/playlist/ttv
华视,http://2023.stream-link.org/playlist/cts_zy
中视新闻,http://2023.stream-link.org/playlist/ctv_news
台视新闻,http://2023.stream-link.org/playlist/ttv_news
台视新闻,http://38.64.72.148/hls/modn/list/4013/playlist.m3u8
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8?blog.ntnas.top
民视新闻,http://123.51.230.108:18663/.m3u8
民视新闻,http://2023.stream-link.org/playlist/ftv_news
民视新闻,http://38.64.72.148/hls/modn/list/4012/playlist.m3u8
华视新闻,http://2023.stream-link.org/playlist/cts_news
中天新闻,http://2023.stream-link.org/playlist/cti_news
寰宇新闻台,http://2023.stream-link.org/playlist/global_tw
寰宇新闻台,http://2022.stream-link.org/playlist/global_tw
TVBS HD,http://2023.stream-link.org/playlist/tvbs
TVBS新闻,http://2023.stream-link.org/playlist/tvbs_news
TVBS亚洲台,http://38.64.72.148/hls/modn/list/4005/playlist.m3u8
三立LIVE,http://2023.stream-link.org/playlist/set_news
三立LIVE+,http://2023.stream-link.org/playlist/set_news+
三立財經,http://2023.stream-link.org/playlist/set_inews
东森LIVE,http://2023.stream-link.org/playlist/ebc_news
東森財經,http://2023.stream-link.org/playlist/ebc_finance
東森yoyo,http://2023.stream-link.org/playlist/ebc_yoyo.flv
澳门莲花,http://107.151.203.111:2209/135/hk.php?id=amlh
中天综合,http://107.151.203.111:2209/135/us50.php?id=ztz
中天综合,http://2023.stream-link.org/playlist/cti_zh
中天综合,http://23.237.10.66:16372
有线新闻台,http://2022.stream-link.org/playlist/cable_news
有线新闻台,http://61.10.2.140:80/live_freedirect/freehd209_h.live/chunklist_w135209556.m3u8
有线新闻台,http://107.151.203.111:2209/135/hk.php?id=cable37h
有线新闻台,http://61.10.2.141/live_freedirect/freehd209_h.live/playlist.m3u8
有线新闻台,http://cm61-10-2-143.hkcable.com.hk/live_freedirect/freehd209_h.live/playlist.m3u8
有線財經資訊台,http://2022.stream-link.org/playlist/cable_finance
無綫新聞台,http://2022.stream-link.org/playlist/tvb_news
無綫財經,http://2022.stream-link.org/playlist/tvb_finance
星卫电影台,http://23.237.10.66:16359
龙华电影,http://116.50.42.21:8575/.m3u8
八大第一,http://123.51.230.108:18539/.m3u8
澳亚卫视,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8
凤凰中文,http://107.151.203.111:2209/135/hk.php?id=fhzw
凤凰资讯,http://107.151.203.111:2209/135/hk.php?id=fhzx
香港开电视,http://2022.stream-link.org/playlist/hoy_tv
香港开电视资讯,http://2022.stream-link.org/playlist/hoy_info凤凰中文,http://play-live.ifeng.com/live/06OLEGEGM4G.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
足球频道,https://nmglive.imfc.cn/5n1r1c/182396.m3u8
凤凰中文,http://playtv-live.ifeng.com/live/06OLEGEGM4G.m3u8
凤凰中文,http://playtv-live.ifeng.com:80/live/06OLEGEGM4G.m3u8
凤凰资讯,http://playtv-live.ifeng.com/live/06OLEEWQKN4.m3u8
凤凰资讯,http://playtv-live.ifeng.com:80/live/06OLEEWQKN4.m3u8
凤凰资讯,https://playtv-live.ifeng.com/live/06OLEEWQKN4.m3u8
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist1.m3u8
TVBS新闻,http://38.64.72.148:80/hls/modn/list/4006/chunklist1.m3u8
长城精品,http://38.64.72.148:80/hls/modn/list/4008/chunklist1.m3u8
民视新闻,http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8
TVBS新闻,http://38.64.72.148:80/hls/modn/list/4006/chunklist0.m3u8
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist0.m3u8
长城精品,http://38.64.72.148:80/hls/modn/list/4008/chunklist0.m3u8
民视新闻,http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8
IPTV高清院线,http://119.39.128.18:88/hls/34/index.m3u8
IPTV抗战剧场,http://119.39.128.18:88/hls/35/index.m3u8
IPTV古装剧场,http://119.39.128.18:88/hls/36/index.m3u8
IPTV经典剧场,http://119.39.128.18:88/hls/37/index.m3u8
美国中文台,https://jpts.sinovision.net/livestream.m3u8
新加坡中文台,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
新加坡中文台,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8?zshijd
新加坡亚太台,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
FOX新闻台,http://fox-foxnewsnow-samsungus.amagi.tv/playlist.m3u8
J2,https://p2.weizan.cn/1646497941/269664979080385265/live.m3u8
耀才财经新闻,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8?wowzasessionid=64000?zgangd
香港面包台,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8
金马影院,http://hpull.kktv8.com/livekktv/128600025/playlist.m3u8
東森超視34.5,http://38.64.72.148:80/hls/modn/list/2013/chunklist1.m3u8
TVBS亞洲,http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8
時尚台FTV,http://80.94.54.42/fashiontv/stream/playlist.m3u8
人間衛視,https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/chunklist_w511254805.m3u8
人間衛視,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u
人間衛視,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u8
人間衛視,https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/playlist.m3u8
大立電視,http://www.dalitv.com.tw:4568/live/dali/index.m3u8
大愛1台,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
大愛2台,https://pulltv1.wanfudaluye.com/live/tv2.m3u8
大愛2台,https://pulltv2.wanfudaluye.com/live/tv2.m3u8
香港佛陀,http://js1.amtb.cn/liveedge/_definst_/livetv/chunklist.m3u8
香港佛陀,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8
唯心電視,http://mobile.ccdntech.com/transcoder/_definst_/vod164_Live/live/playlist.m3u8
唯心電視,http://mobile.ccdntech.com/transcoder/_definst_/vod164_Live/live/chunklist_w1177047531.m3u8
番薯台,http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8
番薯台,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
番薯台,http://61.216.67.119:1935/TWHG/E1/chunklist_w70581102.m3u8
香港開電視,http://2022.stream-link.org/playlist/hoy
now新聞,http://2022.stream-link.org/playlist/now_news
now財經,http://2022.stream-link.org/playlist/now_finance
now精選體育,http://2022.stream-link.org/playlist/now_sports
鳳凰中文台,http://2022.stream-link.org/playlist/phtv_live
鳳凰資訊台,http://2022.stream-link.org/playlist/phtv_info
港台電視31,http://2022.stream-link.org/playlist/rthk_31
港台電視32,http://2022.stream-link.org/playlist/rthk_32
澳門蓮花衛視,http://2022.stream-link.org/playlist/macau_lotustv
東森新聞,http://2022.stream-link.org/playlist/ebc_news
東森財經新聞,http://2022.stream-link.org/playlist/ebc_finance
中天新聞,http://2022.stream-link.org/playlist/cti_news
華視新聞,http://2022.stream-link.org/playlist/cts_news
中視新聞,http://2022.stream-link.org/playlist/ctv_news
民視新聞,http://2022.stream-link.org/playlist/ftv_news
寰宇新聞,http://2022.stream-link.org/playlist/global_news
三立財經新聞,http://2022.stream-link.org/playlist/set_inews
三立新聞,http://2022.stream-link.org/playlist/set_news
三立新聞+,http://2022.stream-link.org/playlist/set_news+
台視新聞,http://2022.stream-link.org/playlist/ttv_news
TVBS新聞,http://2022.stream-link.org/playlist/tvbs_news
TVBS,http://2022.stream-link.org/playlist/tvbs
華視,http://2022.stream-link.org/playlist/cts_zy
三立綜合台,http://2022.stream-link.org/playlist/set_zh
台視,http://2022.stream-link.org/playlist/ttv
中天綜合台,http://2022.stream-link.org/playlist/cti_zh
Love Nature,http://2022.stream-link.org/playlist/love_nature
東森yoyo,http://2022.stream-link.org/playlist/ebc_yoyo
華視(2023台中新站跨年演唱會),http://2022.stream-link.org/playlist/cts_2023
凤凰香港,http://39.135.138.58:18890/PLTV/88888888/224/3221226251/index.m3u8
东森电影,http://120.84.96.73:808/hls/32/index.m3u8
东森电影,http://120.84.96.89:808/hls/32/index.m3u8
东森洋片,http://120.84.96.73:808/hls/33/index.m3u8
东森洋片,http://120.84.96.89:808/hls/33/index.m3u8
龙祥时代,http://120.84.96.89:808/hls/35/index.m3u8
天映经典,http://120.84.96.89:808/hls/85/index.m3u8
东森戏剧,http://123.51.230.108:18538/.m3u8
东森财经,http://123.51.230.108:18515/.m3u8
TVBS新闻,http://38.64.72.148/hls/modn/list/4006/playlist.m3u8
時裝頻道,http://jc-qlive-play.jingchangkan.cn/live/3473_171322168_W9MX.m3u8
世新綜合,http://61.58.60.230:9319/live/49.m3u8
嘉義SHOW,http://61.58.60.230:9319/live/100.m3u8
生命電視台,http://211.73.19.201/live/AB167E56-808C-81D4-6471-76DC400D5192.m3u8?fmt=x264_1200K_ts&cpid=admin&size=1920X1080
創世電視,https://cdn.deepcore.online/hlsme/ctv_hk_720.m3u8
龍祥時代,http://iptv.weai.love/live?ispa=full&type=gdjy&ipdz=120.84.96.i&tvid=lxsd
龍祥時代,http://120.84.96.73:808/hls/35/index.m3u8
天映經典,http://210.210.155.37/qwr9ew/s/s31/index2.m3u8
天映經典,http://210.210.155.37/qwr9ew/s/s31/index.m3u8
天映經典,http://120.84.96.73:808/hls/85/index.m3u8
天映頻道,http://210.210.155.37/dr9445/h/h14/index.m3u8
天映頻道,http://210.210.155.35:80/dr9445/h/h14/02.m3u8
香港卫视,http://107.151.203.111:2209/135/hk.php?id=hkws
澳亚卫视,http://107.151.203.111:2209/135/hk.php?id=aoya
无线财经,http://107.151.203.111:2209/135/hk.php?id=tvbcjtyt
无线财经,http://radius.8866.org:800/hls/83/index.m3u8
无线新闻台,http://radius.8866.org:800/hls/82/index.m3u8

体育,#genre#
纬来体育,http://123.51.230.108:18509/http/192.168.1.9:8081/hls/67/809/12_2440494.m3u8
ELTA体育1台,http://www.best336699.com:1935/besttv/IR11.stream/playlist.m3u8
ELTA体育2台,http://www.best336699.com:1935/besttv/IR22.stream/playlist.m3u8
ELTA体育2台,https://elta.irtblztjwzxz000041.xyz/elta/download/22/index.m3u8
ELTA体育2台,https://elta.irtblztjwzxz000041.xyz/elta/download/22/index.m3u8
ELTA体育3台,http://www.best336699.com:1935/besttv/IR33.stream/playlist.m3u8
ELTA体育3台,http://www.best336699.com:1935/besttv/IR33.stream/chunklist_w926913950.m3u8
ELEVEN體育1台,http://50.7.220.74:8278/golfchannel_twn/playlist.m3u8?tid=m43df9270caf7&ct=18335&tsum=3bcc02e810e7073b86bb40d392e95f23
ELEVEN體育1台,http://198.16.64.10:8278/bs181_japan/playlist.m3u8?tid=MEBE3981057839810578&ct=19225&tsum=d6fa49cd7b45b3bea924647730100283
ELEVEN體育1台,http://50.7.220.74:8278/golfchannel_twn/playlist.m3u8?tid=MFBF2798068027980680&ct=18393&tsum=d8204023f67120512c75a8882f121120
ELEVEN體育2台,http://61.221.81.93:8078/hls/26/80/esport2.m3u8
ELEVEN體育2台,http://198.16.64.10:8278/bsfuji_japan/playlist.m3u8?tid=MEFE1641904216419042&ct=19225&tsum=e49ffeb9a6df295150be1cd8f9b0ea30
ELEVEN體育2台,https://epg.pm/stream/480fbbc2ba61ff75864f5aca4b9918c7ddba6fb3306ad56eb2a6482f92fc3301.m3u8
ELEVEN 1,http://cineapp.org:8000/Fernando/Fernando/7451
ELEVEN 3,http://cineapp.org:8000/Fernando/Fernando/7453
ELEVEN 6,http://cineapp.org:8000/Fernando/Fernando/7456
智林體育,http://www.336699.live:1935/blockfour/4gtv-4gtv101.stream/playlist.m3u8
時尚運動X,http://www.336699.live:1935/blockfour/4gtv-4gtv014.stream/playlist.m3u8
五星体育4k,http://60.213.135.147/keonline.shanghai.liveplay.qq.com/live/program/live/ssty/4000000/mnf.m3u8
五星体育4k,http://14.205.73.133/keonline.shanghai.liveplay.qq.com/live/program/live/ssty/4000000/mnf.m3u8
广东体育,http://113.117.74.17:808/hls/1/index.m3u8
CCTV5-高清,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8?
CCTV5-高清,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8?
Fashion4K,https://fash2043.cloudycdn.services/slive/ftv_ftv_4k_hevc_73d_42080_default_466_hls.smil/playlist.m3u8
纯享4K,http://111.20.105.192:6610/000000001000/1000000004000011651/index.m3u8?channel-id=ystenlive&Contentid=1000000004000011651&livemode=1&stbId=3
欢笑剧场4K,http://183.207.255.188/live/program/live/hxjchd/4000000/mnf.m3u8
连续剧4K,http://hls-ott-zhibo.wasu.tv/live/442/index.m3u8
李子柒4K,http://hls-ott-zhibo.wasu.tv/live/443/index.m3u8
广东体育,http://fyld.eatuo.com:9901/tsfile/live/1012_1.m3u8

【SiTV】,#genre#
五星体育,http://112.25.48.69/live/program/live/ssty/4000000/mnf.m3u8
动漫秀场,http://183.207.255.188/live/program/live/dmxchd/4000000/mnf.m3u8
极品汽车,http://183.207.255.188/live/program/live/jsqchd/4000000/mnf.m3u8
欢笑剧场,http://183.207.255.188/live/program/live/hxjchd/4000000/mnf.m3u8
游戏风云,http://183.207.255.188/live/program/live/yxfyhd/4000000/mnf.m3u8
生活时尚,http://183.207.255.188/live/program/live/shsshd/4000000/mnf.m3u8
都市剧场,http://183.207.255.188/live/program/live/dsjchd/4000000/mnf.m3u8
新视觉,http://183.207.255.188/live/program/live/xsjhd/4000000/mnf.m3u8
幸福彩,http://183.207.255.188/live/program/live/xfchd/4000000/mnf.m3u8
劲爆体育,http://140.207.241.2:8080/live/program/live/jbtyhd/4000000/mnf.m3u8
魅力足球,http://183.207.255.188/live/program/live/mlyyhd/4000000/mnf.m3u8
法治天地,http://183.207.255.188/live/program/live/fztd/1300000/mnf.m3u8
金色频道,http://183.207.255.188/live/program/live/jingsepd/1300000/mnf.m3u8
七彩戏剧,http://183.207.255.188/live/program/live/qcxj/1300000/mnf.m3u8
东方财经,http://183.207.255.188/live/program/live/dfcj/1300000/mnf.m3u8
靓妆,http://39.135.138.58:18890/PLTV/88888910/224/3221225509/index.m3u8?fmt=ts2hls
NewTV,#genre#
黑莓电影,http://39.135.7.4:6610/000000001000/1000000004000019624/index.m3u8?Contentid=1000000004000019624&livemode=1&stbId=3&channel-id=ystenlive
NewTV超级电视剧,http://39.135.7.4:6610/000000001000/1000000004000024993/index.m3u8?channel-id=ystenlive&Contentid=1000000004000024993&livemode=1&stbId=3
NewTV超级电影,http://39.135.7.4:6610/000000001000/1000000004000002120/index.m3u8?channel-id=ystenlive&Contentid=1000000004000002120&livemode=1&stbId=3
NewTV超级体育,http://39.135.7.4:6610/000000001000/1000000004000007755/index.m3u8?channel-id=ystenlive&Contentid=1000000004000007755&livemode=1&stbId=3
NewTV超级综艺,http://39.135.7.4:6610/000000001000/1000000004000023658/index.m3u8?channel-id=ystenlive&Contentid=1000000004000023658&livemode=1&stbId=3
NewTV动作电影,http://39.135.7.4:6610/000000001000/1000000004000018653/index.m3u8?channel-id=ystenlive&Contentid=1000000004000018653&livemode=1&stbId=3
NewTV家庭剧场,http://39.135.7.4:6610/000000001000/1000000004000008284/index.m3u8?channel-id=ystenlive&Contentid=1000000004000008284&livemode=1&stbId=3
NewTV金牌综艺,http://39.135.7.4:6610/000000001000/1000000004000026167/index.m3u8?channel-id=ystenlive&Contentid=1000000004000026167&livemode=1&stbId=3
NewTV惊悚悬疑,http://39.135.7.4:6610/000000001000/1000000004000024282/index.m3u8?channel-id=ystenlive&Contentid=1000000004000024282&livemode=1&stbId=3
NewTV精品大剧,http://39.135.7.4:6610/000000001000/1000000004000013968/index.m3u8?channel-id=ystenlive&Contentid=1000000004000013968&livemode=1&stbId=3
NewTV精品纪录,http://39.135.7.4:6610/000000001000/1000000004000013730/index.m3u8?channel-id=ystenlive&Contentid=1000000004000013730&livemode=1&stbId=3
NewTV精品体育,http://39.135.7.4:6610/000000001000/1000000004000014634/index.m3u8?channel-id=ystenlive&Contentid=1000000004000014634&livemode=1&stbId=3
NewTV魅力潇湘,http://39.135.7.4:6610/000000001000/1000000001000006197/index.m3u8?channel-id=ystenlive&Contentid=1000000001000006197&livemode=1&stbId=3
NewTV明星大片,http://39.135.7.4:6610/000000001000/1000000004000019008/index.m3u8?channel-id=ystenlive&Contentid=1000000004000019008&livemode=1&stbId=3
